"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Total number of incomplete pathways"
"92","Q30","5J9","DARLINGTON PCT","IP320","Cardiology",24,33,27,28,9,18,9,18,7,13,4,6,0,5,3,6,4,4,2,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,227
"93","Q30","5J9","DARLINGTON PCT","IP330","Dermatology",54,54,38,34,47,46,21,13,19,14,11,7,4,5,2,0,3,2,1,2,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,383
"94","Q30","5J9","DARLINGTON PCT","IP340","Thoracic Medicine",9,9,1,4,5,2,2,2,1,5,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
"95","Q30","5J9","DARLINGTON PCT","IP400","Neurology",10,10,10,9,9,7,6,10,4,10,8,6,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
"96","Q30","5J9","DARLINGTON PCT","IP410","Rheumatology",12,21,20,12,6,9,3,4,4,5,3,1,7,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
"97","Q30","5J9","DARLINGTON PCT","IP430","Geriatric Medicine",5,3,2,5,1,2,1,3,0,4,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"98","Q30","5J9","DARLINGTON PCT","IP502","Gynaecology",32,39,34,29,24,33,27,20,15,27,21,8,5,2,7,2,0,5,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337
"99","Q30","5J9","DARLINGTON PCT","IP999","Total",546,549,504,408,342,327,309,253,175,259,216,149,88,88,79,68,45,46,22,18,11,5,8,6,18,19,7,7,10,9,5,2,17,13,6,6,11,1,1,0,4,0,2,3,0,1,0,1,1,0,0,0,10,4675
"100","Q30","5J9","DARLINGTON PCT","IPX01","Other",56,60,59,50,39,35,35,16,18,33,30,25,11,17,14,14,8,10,6,1,4,0,3,2,5,7,2,1,3,3,3,0,4,3,1,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,3,587
"101","Q30","5KF","GATESHEAD PCT","IP100","General Surgery",113,123,98,69,52,34,33,27,23,30,31,30,21,29,15,13,22,14,8,15,11,10,2,12,5,8,12,8,10,11,3,5,5,2,2,0,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,3,917
"102","Q30","5KF","GATESHEAD PCT","IP101","Urology",35,39,30,30,18,11,20,16,12,8,9,10,9,4,12,6,2,0,4,3,5,2,2,0,3,6,4,1,5,3,2,2,4,1,2,3,5,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,4,336
"103","Q30","5KF","GATESHEAD PCT","IP110","Trauma & Orthopaedics",92,150,145,113,83,86,67,64,50,61,56,40,26,31,22,18,18,17,20,12,11,8,18,13,6,5,7,6,7,5,9,9,9,10,6,9,0,5,4,4,4,0,4,0,1,0,0,2,1,1,0,0,9,1344
"104","Q30","5KF","GATESHEAD PCT","IP120","ENT",91,81,102,64,45,41,30,12,20,23,19,12,18,10,11,12,12,8,4,10,2,0,2,2,0,2,5,3,4,9,3,7,2,0,2,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,680
"105","Q30","5KF","GATESHEAD PCT","IP130","Ophthalmology",108,112,143,100,97,65,65,49,41,53,53,32,30,21,25,10,27,25,19,12,5,4,6,9,18,14,5,10,12,12,9,9,9,0,6,3,4,3,3,3,0,1,1,2,3,0,0,0,1,1,0,1,7,1248
"106","Q30","5KF","GATESHEAD PCT","IP140","Oral Surgery",30,24,44,22,28,34,23,28,35,15,38,24,30,17,19,20,13,17,16,14,8,3,11,8,8,5,12,7,14,8,14,14,4,9,7,13,9,4,4,0,3,2,2,3,2,4,0,2,1,2,1,1,7,683
"107","Q30","5KF","GATESHEAD PCT","IP150","Neurosurgery",16,13,10,8,6,9,2,3,4,12,2,8,2,4,7,6,6,6,5,8,4,3,2,4,5,4,7,8,8,5,3,1,6,2,1,6,2,5,2,1,0,2,2,2,1,1,0,0,1,1,0,0,12,238
"108","Q30","5KF","GATESHEAD PCT","IP160","Plastic Surgery",15,11,17,10,11,12,18,7,13,11,10,4,4,4,6,3,3,4,1,1,2,1,1,5,2,0,2,3,4,3,1,3,1,3,2,1,1,0,2,4,2,0,0,1,0,1,0,0,0,0,0,0,4,214
"109","Q30","5KF","GATESHEAD PCT","IP170","Cardiothoracic Surgery",2,1,0,0,3,0,0,0,1,2,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24
"110","Q30","5KF","GATESHEAD PCT","IP300","General Medicine",37,51,50,33,33,25,21,11,4,5,6,3,3,4,1,3,5,1,4,0,0,1,0,1,0,2,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,312
"111","Q30","5KF","GATESHEAD PCT","IP301","Gastroenterology",25,48,44,27,15,19,9,4,3,4,4,2,3,1,1,5,5,3,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,229
"112","Q30","5KF","GATESHEAD PCT","IP320","Cardiology",22,39,32,21,13,14,13,9,8,4,4,4,2,2,4,5,2,2,1,4,1,0,0,4,2,0,5,5,0,1,3,3,3,1,2,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,242
"113","Q30","5KF","GATESHEAD PCT","IP330","Dermatology",55,58,62,51,58,53,59,19,8,23,22,19,6,12,12,8,8,4,5,8,4,1,5,3,4,9,3,6,8,20,4,7,2,0,3,3,2,8,0,0,1,0,1,1,1,2,0,0,0,0,0,0,1,649
"114","Q30","5KF","GATESHEAD PCT","IP340","Thoracic Medicine",2,12,7,6,11,6,3,3,3,1,3,3,2,1,1,0,4,3,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78
"115","Q30","5KF","GATESHEAD PCT","IP400","Neurology",16,19,14,13,24,21,20,14,10,12,7,4,7,7,2,2,5,2,3,3,2,0,3,1,1,1,1,5,2,14,4,2,2,2,0,6,3,9,3,5,4,2,0,1,2,1,2,0,1,0,0,0,7,291
"116","Q30","5KF","GATESHEAD PCT","IP410","Rheumatology",21,47,44,31,36,19,16,3,2,2,2,4,5,3,2,3,1,3,3,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,260
"117","Q30","5KF","GATESHEAD PCT","IP430","Geriatric Medicine",14,15,16,4,6,7,5,11,3,2,1,1,4,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
"118","Q30","5KF","GATESHEAD PCT","IP502","Gynaecology",91,88,60,64,42,36,34,14,14,15,14,10,7,7,5,3,5,4,2,1,2,1,1,2,1,0,2,1,1,4,2,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,542
"119","Q30","5KF","GATESHEAD PCT","IP999","Total",915,1095,1082,771,693,596,519,365,292,334,337,270,226,196,175,152,168,142,110,113,73,48,74,81,76,85,93,90,104,124,78,75,67,47,36,53,30,52,30,28,27,13,13,14,14,13,3,9,12,7,1,6,125,10152
"120","Q30","5KF","GATESHEAD PCT","IPX01","Other",130,164,164,105,112,104,81,71,38,51,55,60,46,36,28,31,29,27,14,20,13,12,19,15,20,28,25,24,23,27,21,10,17,16,3,7,2,11,5,9,7,2,3,2,3,3,1,3,4,1,0,3,62,1767
"121","Q30","5KG","SOUTH TYNESIDE PCT","IP100","General Surgery",259,171,103,121,91,105,58,59,77,57,66,60,73,42,55,46,35,23,15,4,4,1,3,1,2,1,3,1,2,4,4,2,2,0,1,3,5,4,0,0,0,0,2,0,0,2,0,0,0,0,1,0,2,1570
"122","Q30","5KG","SOUTH TYNESIDE PCT","IP101","Urology",18,28,33,23,39,31,24,35,24,52,43,32,40,43,27,11,6,5,6,0,5,4,2,8,2,3,3,5,2,5,1,2,4,1,1,2,4,0,2,0,3,1,2,2,0,2,0,4,0,0,0,0,0,590
"123","Q30","5KG","SOUTH TYNESIDE PCT","IP110","Trauma & Orthopaedics",236,153,121,119,124,100,102,106,93,94,88,72,80,54,65,74,40,22,16,5,1,2,3,5,5,1,2,2,6,6,4,6,2,3,0,3,1,0,3,0,1,5,2,1,0,1,1,1,2,0,1,0,6,1840
"124","Q30","5KG","SOUTH TYNESIDE PCT","IP120","ENT",161,100,72,72,52,38,28,21,16,29,15,19,9,13,14,10,15,5,3,6,4,0,1,0,4,0,1,2,2,0,1,1,0,1,0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,723
"125","Q30","5KG","SOUTH TYNESIDE PCT","IP130","Ophthalmology",167,160,138,93,114,90,75,37,44,36,30,32,30,26,32,16,14,10,10,2,4,1,4,9,3,2,1,0,1,1,1,2,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1191
"126","Q30","5KG","SOUTH TYNESIDE PCT","IP140","Oral Surgery",49,38,46,49,35,23,27,11,24,33,15,22,13,6,11,7,5,6,3,6,4,0,1,3,2,2,4,3,5,4,4,3,0,2,3,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,476
"127","Q30","5KG","SOUTH TYNESIDE PCT","IP150","Neurosurgery",6,11,11,11,7,7,8,8,9,5,6,5,2,4,5,9,7,3,2,2,0,1,5,4,2,4,5,1,10,3,6,2,5,4,3,3,2,2,2,1,2,0,1,2,2,3,1,0,1,0,1,0,15,221
"128","Q30","5KG","SOUTH TYNESIDE PCT","IP160","Plastic Surgery",16,16,14,26,15,12,9,16,10,21,10,11,7,5,9,5,5,5,2,3,2,1,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,3,236
"129","Q30","5KG","SOUTH TYNESIDE PCT","IP170","Cardiothoracic Surgery",2,0,3,1,5,1,1,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"130","Q30","5KG","SOUTH TYNESIDE PCT","IP300","General Medicine",32,8,4,14,12,9,6,3,3,3,5,2,1,2,2,0,2,1,0,0,0,0,2,1,1,0,0,1,1,0,2,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,126
"131","Q30","5KG","SOUTH TYNESIDE PCT","IP301","Gastroenterology",63,53,25,37,31,21,24,7,12,13,10,10,5,8,4,8,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,350
"132","Q30","5KG","SOUTH TYNESIDE PCT","IP320","Cardiology",78,58,30,45,33,34,31,22,24,26,19,11,20,25,22,29,24,24,11,4,0,2,1,0,0,0,1,2,0,0,3,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,587
"133","Q30","5KG","SOUTH TYNESIDE PCT","IP330","Dermatology",10,11,8,16,14,16,12,8,3,5,7,4,2,2,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"134","Q30","5KG","SOUTH TYNESIDE PCT","IP340","Thoracic Medicine",67,32,21,15,11,12,5,9,1,1,8,4,1,5,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
"135","Q30","5KG","SOUTH TYNESIDE PCT","IP400","Neurology",8,13,21,14,21,14,23,14,8,6,4,1,1,3,0,3,1,0,3,2,2,1,0,1,0,3,2,1,0,2,0,1,2,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,4,186
"136","Q30","5KG","SOUTH TYNESIDE PCT","IP410","Rheumatology",16,16,16,9,16,16,10,6,4,1,0,2,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
"137","Q30","5KG","SOUTH TYNESIDE PCT","IP430","Geriatric Medicine",48,43,9,11,30,8,10,4,4,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"138","Q30","5KG","SOUTH TYNESIDE PCT","IP502","Gynaecology",146,66,59,66,60,44,31,33,23,28,29,36,19,17,15,13,16,2,5,3,0,0,1,0,1,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,721
"139","Q30","5KG","SOUTH TYNESIDE PCT","IP999","Total",1575,1106,846,817,779,631,520,415,424,447,385,349,332,279,276,252,208,120,83,53,39,15,31,39,36,27,31,26,43,39,41,34,26,25,17,19,20,18,15,9,17,8,10,9,6,12,5,8,3,1,4,3,48,10581
"140","Q30","5KG","SOUTH TYNESIDE PCT","IPX01","Other",193,129,112,75,69,50,36,16,44,35,26,26,25,24,12,16,22,9,6,14,12,2,8,5,11,10,9,6,12,8,9,11,7,7,4,4,3,6,3,3,7,1,3,3,2,1,1,2,0,1,0,1,13,1114
"141","Q30","5KL","SUNDERLAND TEACHING PCT","IP100","General Surgery",186,237,176,139,164,140,130,125,96,153,113,124,129,87,86,81,65,49,22,11,16,4,13,20,13,10,6,4,8,11,6,6,3,9,5,2,3,0,4,4,1,3,0,1,0,1,0,0,1,0,0,2,3,2472
"142","Q30","5KL","SUNDERLAND TEACHING PCT","IP101","Urology",127,122,104,88,90,112,61,44,43,55,29,38,50,30,30,17,22,19,8,9,13,2,1,8,2,2,3,2,1,2,3,1,1,1,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1148
"143","Q30","5KL","SUNDERLAND TEACHING PCT","IP110","Trauma & Orthopaedics",167,208,205,146,125,113,115,93,82,89,103,70,60,62,45,33,38,40,15,14,7,4,11,12,10,9,6,6,3,4,6,4,2,7,4,4,4,1,0,3,4,1,0,0,0,2,2,1,0,1,1,0,7,1949
"144","Q30","5KL","SUNDERLAND TEACHING PCT","IP120","ENT",193,247,180,106,124,90,63,40,30,49,36,25,19,30,16,19,15,15,5,5,1,1,5,3,1,0,0,1,2,5,0,3,3,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1341
"145","Q30","5KL","SUNDERLAND TEACHING PCT","IP130","Ophthalmology",176,183,196,120,125,121,94,68,66,44,46,45,30,18,12,8,10,5,4,7,0,2,3,3,0,1,0,0,0,2,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1398
"146","Q30","5KL","SUNDERLAND TEACHING PCT","IP140","Oral Surgery",70,77,68,49,63,62,45,26,44,33,26,35,23,24,27,22,19,13,7,2,7,5,2,3,8,6,8,4,6,5,3,1,4,2,1,4,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,814
"147","Q30","5KL","SUNDERLAND TEACHING PCT","IP150","Neurosurgery",11,9,17,13,3,11,9,7,7,7,10,2,3,2,3,3,4,1,2,2,6,1,3,4,3,1,1,4,1,0,0,1,0,0,4,1,0,2,1,0,1,1,0,0,1,0,1,1,0,1,0,3,8,176
"148","Q30","5KL","SUNDERLAND TEACHING PCT","IP160","Plastic Surgery",24,15,9,18,13,17,26,11,8,11,8,6,2,5,6,5,2,0,1,3,0,1,3,1,2,3,1,0,3,1,2,4,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,222
"149","Q30","5KL","SUNDERLAND TEACHING PCT","IP170","Cardiothoracic Surgery",1,2,1,0,4,2,1,2,3,3,4,3,4,0,3,0,2,3,3,0,1,1,0,1,0,1,0,1,1,0,2,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,56
"150","Q30","5KL","SUNDERLAND TEACHING PCT","IP300","General Medicine",10,15,20,14,7,7,7,5,3,5,3,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,107
"151","Q30","5KL","SUNDERLAND TEACHING PCT","IP301","Gastroenterology",94,103,69,73,74,66,48,48,48,59,54,71,5,4,1,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,831
"152","Q30","5KL","SUNDERLAND TEACHING PCT","IP320","Cardiology",42,68,59,34,55,37,21,14,29,15,11,2,3,3,3,1,1,3,2,0,1,0,0,0,2,4,1,1,2,2,1,2,3,2,3,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,433
"153","Q30","5KL","SUNDERLAND TEACHING PCT","IP330","Dermatology",101,60,45,22,7,10,4,17,9,20,9,9,16,6,7,0,0,1,0,1,0,0,0,7,0,1,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358
"154","Q30","5KL","SUNDERLAND TEACHING PCT","IP340","Thoracic Medicine",40,36,39,35,36,33,22,32,9,15,15,13,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337
"155","Q30","5KL","SUNDERLAND TEACHING PCT","IP400","Neurology",32,43,68,47,56,49,67,43,24,15,1,1,0,3,1,0,0,0,1,0,0,0,1,1,1,2,2,1,2,2,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,472
"156","Q30","5KL","SUNDERLAND TEACHING PCT","IP410","Rheumatology",49,44,49,30,19,27,32,22,11,10,2,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302
"157","Q30","5KL","SUNDERLAND TEACHING PCT","IP430","Geriatric Medicine",36,24,20,11,23,10,9,7,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,154
"158","Q30","5KL","SUNDERLAND TEACHING PCT","IP502","Gynaecology",131,171,105,93,79,48,52,37,45,35,36,31,9,6,9,2,4,4,3,0,2,0,0,1,3,2,0,0,1,1,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,918
"159","Q30","5KL","SUNDERLAND TEACHING PCT","IP999","Total",1700,1887,1614,1171,1206,1086,914,728,647,703,555,514,386,313,275,218,205,168,92,74,65,24,57,87,67,52,42,43,42,54,42,41,28,36,28,22,22,14,16,23,12,13,3,2,5,5,6,6,2,5,1,7,59,15387
"160","Q30","5KL","SUNDERLAND TEACHING PCT","IPX01","Other",210,223,184,133,139,131,108,87,84,79,49,38,32,33,22,24,20,13,17,19,8,2,14,23,18,9,11,18,12,16,14,13,5,9,7,4,6,4,6,6,4,4,2,1,3,2,2,3,0,1,0,1,26,1899
"161","Q30","5KM","MIDDLESBROUGH PCT","IP100","General Surgery",93,93,83,54,65,45,62,36,24,31,41,30,16,27,23,20,25,26,1,4,0,3,1,0,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,812
"162","Q30","5KM","MIDDLESBROUGH PCT","IP101","Urology",28,35,29,31,32,31,33,18,20,28,20,20,26,22,18,11,13,15,3,4,6,1,2,3,0,3,3,3,1,0,2,1,2,1,0,1,0,0,0,4,0,0,0,3,0,0,0,0,1,0,0,1,14,489
"163","Q30","5KM","MIDDLESBROUGH PCT","IP110","Trauma & Orthopaedics",53,36,60,46,45,59,45,36,23,27,35,33,32,24,12,9,14,7,2,3,3,2,1,5,0,2,7,1,2,1,0,3,1,1,0,2,2,1,0,1,0,0,1,0,2,0,2,0,0,0,0,1,3,645
"164","Q30","5KM","MIDDLESBROUGH PCT","IP120","ENT",97,78,76,57,74,68,63,57,50,39,36,49,27,35,23,19,13,13,1,1,0,0,1,0,1,1,2,4,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,892
"165","Q30","5KM","MIDDLESBROUGH PCT","IP130","Ophthalmology",78,76,77,49,79,75,66,54,55,62,48,31,43,30,18,20,10,2,5,8,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,898
"166","Q30","5KM","MIDDLESBROUGH PCT","IP140","Oral Surgery",27,21,26,25,19,24,28,18,24,10,17,13,13,13,15,5,9,2,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
"167","Q30","5KM","MIDDLESBROUGH PCT","IP150","Neurosurgery",6,7,9,3,6,6,6,7,3,5,2,5,3,3,2,2,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
"168","Q30","5KM","MIDDLESBROUGH PCT","IP160","Plastic Surgery",25,20,21,16,18,11,10,7,10,9,10,11,5,4,7,7,2,3,4,2,1,2,1,1,1,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,215
"169","Q30","5KM","MIDDLESBROUGH PCT","IP170","Cardiothoracic Surgery",0,0,1,5,4,3,3,0,1,1,1,0,4,4,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"170","Q30","5KM","MIDDLESBROUGH PCT","IP300","General Medicine",9,8,4,1,2,2,6,0,0,2,1,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
"171","Q30","5KM","MIDDLESBROUGH PCT","IP301","Gastroenterology",34,35,19,24,25,25,20,20,10,15,22,9,7,7,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"172","Q30","5KM","MIDDLESBROUGH PCT","IP320","Cardiology",27,21,29,22,41,41,20,14,16,11,12,7,8,1,8,5,2,3,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296
"173","Q30","5KM","MIDDLESBROUGH PCT","IP330","Dermatology",29,20,25,18,18,18,15,13,14,14,13,5,3,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
"174","Q30","5KM","MIDDLESBROUGH PCT","IP340","Thoracic Medicine",14,6,14,5,6,8,3,2,2,8,3,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"175","Q30","5KM","MIDDLESBROUGH PCT","IP400","Neurology",16,23,29,10,17,10,33,16,13,11,11,4,6,3,5,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
"176","Q30","5KM","MIDDLESBROUGH PCT","IP410","Rheumatology",14,11,17,13,20,14,13,3,6,6,1,1,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
"177","Q30","5KM","MIDDLESBROUGH PCT","IP430","Geriatric Medicine",6,5,9,10,9,3,2,4,2,1,2,1,4,1,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
"178","Q30","5KM","MIDDLESBROUGH PCT","IP502","Gynaecology",81,62,59,43,39,33,22,19,34,21,22,14,10,14,8,8,7,3,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,507
"179","Q30","5KM","MIDDLESBROUGH PCT","IP999","Total",718,644,708,505,599,554,508,370,351,345,332,280,246,212,180,134,122,98,28,29,14,12,9,15,10,12,17,17,12,9,5,8,6,6,3,8,6,2,0,5,1,1,1,5,5,2,3,0,1,1,1,2,32,7194
"180","Q30","5KM","MIDDLESBROUGH PCT","IPX01","Other",81,87,121,73,80,78,58,46,44,44,35,42,37,20,29,15,9,13,7,4,1,0,3,2,4,5,3,5,3,4,3,1,1,4,1,1,0,1,0,0,1,0,0,2,2,1,1,0,0,1,0,0,5,978
"181","Q30","5ND","COUNTY DURHAM PCT","IP100","General Surgery",304,315,323,266,232,245,187,165,131,177,151,117,76,80,65,55,41,28,16,18,15,9,10,12,9,8,3,4,1,9,3,3,1,1,0,0,3,1,3,2,0,2,1,0,2,0,0,0,0,0,0,0,0,3094
"182","Q30","5ND","COUNTY DURHAM PCT","IP101","Urology",130,164,136,122,117,116,88,92,65,79,57,73,61,58,69,46,52,40,24,20,16,13,7,8,12,7,10,5,5,5,4,5,4,3,3,1,2,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6,1732
"183","Q30","5ND","COUNTY DURHAM PCT","IP110","Trauma & Orthopaedics",431,421,379,336,311,271,260,184,126,168,147,110,95,82,66,34,52,39,24,21,15,10,4,13,7,9,11,14,2,6,6,4,3,5,5,11,1,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2,3694
"184","Q30","5ND","COUNTY DURHAM PCT","IP120","ENT",210,234,161,115,101,100,91,71,54,84,69,48,37,44,25,28,26,19,16,16,3,0,0,2,1,1,5,3,1,6,1,3,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1585
"185","Q30","5ND","COUNTY DURHAM PCT","IP130","Ophthalmology",311,356,333,283,211,216,170,117,118,131,118,82,76,64,38,28,21,29,15,9,8,3,4,5,10,10,7,5,8,3,6,5,2,1,4,3,2,2,0,1,0,2,0,1,1,1,1,1,0,0,0,0,4,2826
